Serial Number,Date and Time,State,Description,Project
16A0070817,04/22/2024 22:22,Fail,BCP21,ICT4
16A0070818,04/22/2024 22:23,Fail,BCP21,ICT3
16A0070819,04/22/2024 22:24,Fail,BCP21,ICT2
16A0070820,04/22/2024 22:25,Fail,BCP21,ICT1
16A0070821,04/22/2024 22:25,Pass,BCP21,ICT1
16A0070822,04/22/2024 22:26,Pass,BCP21,ICT4
16A0070823,04/22/2024 22:27,Fail,BCP21,ICT2
16A0070824,04/22/2024 22:28,Fail,BCP21,ICT4
16A0070825,04/22/2024 22:29,Pass,BCP21,ICT4
16A0070826,04/22/2024 22:30,Pass,BCP21,ICT1
16A0070827,04/22/2024 22:30,Pass,BCP21,ICT3
16A0070828,04/22/2024 22:31,Pass,BCP21,ICT3
16A0070829,04/22/2024 22:32,Pass,BCP21,ICT4
16A0070830,04/22/2024 22:33,Pass,BCP21,ICT1
16A0070831,04/22/2024 22:34,Pass,BCP21,ICT2
16A0070832,04/22/2024 22:35,Pass,BCP21,ICT2
16A0070833,04/22/2024 22:35,Pass,BCP21,ICT2
16A0070834,04/22/2024 22:36,Fail,BCP21,ICT2
16A0070835,04/22/2024 22:37,Fail,BCP21,ICT4
16A0070836,04/22/2024 22:38,Pass,BCP21,ICT1
16A0070837,04/22/2024 22:39,Pass,BCP21,ICT4
16A0070838,04/22/2024 22:40,Fail,BCP21,ICT2
16A0070839,04/22/2024 22:40,Pass,BCP21,ICT3
16A0070840,04/22/2024 22:41,Pass,BCP21,ICT3
16A0070841,04/22/2024 22:42,Pass,BCP21,ICT2
16A0070842,04/22/2024 22:43,Fail,BCP21,ICT2
16A0070843,04/22/2024 22:44,Fail,BCP21,ICT3
16A0070844,04/22/2024 22:45,Fail,BCP21,ICT1
16A0070845,04/22/2024 22:45,Fail,BCP21,ICT4
16A0070846,04/22/2024 22:46,Pass,BCP21,ICT3
16A0070847,04/22/2024 22:47,Fail,BCP21,ICT3
16A0070848,04/22/2024 22:48,Pass,BCP21,ICT3
16A0070849,04/22/2024 22:49,Pass,BCP21,ICT2
16A0070850,04/22/2024 22:50,Pass,BCP21,ICT2
16A0070851,04/22/2024 22:50,Fail,BCP21,ICT1
16A0070852,04/22/2024 22:51,Fail,BCP21,ICT4
16A0070853,04/22/2024 22:52,Pass,BCP21,ICT2
16A0070854,04/22/2024 22:53,Fail,BCP21,ICT3
16A0070855,04/22/2024 22:54,Pass,BCP21,ICT3
16A0070856,04/22/2024 22:55,Pass,BCP21,ICT4
16A0070857,04/22/2024 22:55,Pass,BCP21,ICT2
16A0070858,04/22/2024 22:56,Pass,BCP21,ICT1
16A0070859,04/22/2024 22:57,Pass,BCP21,ICT3
16A0070860,04/22/2024 22:58,Pass,BCP21,ICT4
16A0070861,04/22/2024 22:59,Fail,BCP21,ICT1
16A0070862,04/22/2024 23:00,Fail,BCP21,ICT3
16A0070863,04/22/2024 23:00,Pass,BCP21,ICT3
16A0070864,04/22/2024 23:01,Fail,BCP21,ICT4
16A0070865,04/22/2024 23:02,Pass,BCP21,ICT3
16A0070866,04/22/2024 23:03,Fail,BCP21,ICT3
16A0070867,04/22/2024 23:04,Fail,BCP21,ICT3
16A0070868,04/22/2024 23:05,Fail,BCP21,ICT1
16A0070869,04/22/2024 23:05,Pass,BCP21,ICT2
16A0070870,04/22/2024 23:06,Pass,BCP21,ICT2
16A0070871,04/22/2024 23:07,Fail,BCP21,ICT3
16A0070872,04/22/2024 23:08,Pass,BCP21,ICT2
16A0070873,04/22/2024 23:09,Fail,BCP21,ICT4
16A0070874,04/22/2024 23:10,Pass,BCP21,ICT1
16A0070875,04/22/2024 23:10,Pass,BCP21,ICT2
16A0070876,04/22/2024 23:11,Pass,BCP21,ICT4
16A0070877,04/22/2024 23:12,Fail,BCP21,ICT2
16A0070878,04/22/2024 23:13,Pass,BCP21,ICT1
16A0070879,04/22/2024 23:14,Pass,BCP21,ICT2
16A0070880,04/22/2024 23:15,Pass,BCP21,ICT1
16A0070881,04/22/2024 23:15,Pass,BCP21,ICT4
16A0070882,04/22/2024 23:16,Fail,BCP21,ICT4
16A0070883,04/22/2024 23:17,Fail,BCP21,ICT2
16A0070884,04/22/2024 23:18,Fail,BCP21,ICT1
16A0070885,04/22/2024 23:19,Pass,BCP21,ICT1
16A0070886,04/22/2024 23:20,Pass,BCP21,ICT3
16A0070887,04/22/2024 23:20,Pass,BCP21,ICT3
16A0070888,04/22/2024 23:21,Pass,BCP21,ICT4
16A0070889,04/22/2024 23:22,Fail,BCP21,ICT1
16A0070890,04/22/2024 23:23,Pass,BCP21,ICT4
16A0070891,04/22/2024 23:24,Fail,BCP21,ICT2
16A0070892,04/22/2024 23:25,Fail,BCP21,ICT2
16A0070893,04/22/2024 23:25,Fail,BCP21,ICT2
16A0070894,04/22/2024 23:26,Pass,BCP21,ICT1
16A0070895,04/22/2024 23:27,Fail,BCP21,ICT3
16A0070896,04/22/2024 23:28,Pass,BCP21,ICT1
16A0070897,04/22/2024 23:29,Pass,BCP21,ICT3
16A0070898,04/22/2024 23:30,Fail,BCP21,ICT4
16A0070899,04/22/2024 23:30,Fail,BCP21,ICT4
16A0070900,04/22/2024 23:31,Fail,BCP21,ICT3
16A0070901,04/22/2024 23:32,Pass,BCP21,ICT4
16A0070902,04/22/2024 23:33,Pass,BCP21,ICT2
16A0070903,04/22/2024 23:34,Fail,BCP21,ICT4
16A0070904,04/22/2024 23:35,Fail,BCP21,ICT4
16A0070905,04/22/2024 23:35,Fail,BCP21,ICT2
16A0070906,04/22/2024 23:36,Pass,BCP21,ICT1
16A0070907,04/22/2024 23:37,Fail,BCP21,ICT1
16A0070908,04/22/2024 23:38,Pass,BCP21,ICT4
16A0070909,04/22/2024 23:39,Pass,BCP21,ICT4
16A0070910,04/22/2024 23:40,Fail,BCP21,ICT2
16A0070911,04/22/2024 23:40,Pass,BCP21,ICT1
16A0070912,04/22/2024 23:41,Pass,BCP21,ICT4
16A0070913,04/22/2024 23:42,Fail,BCP21,ICT4
16A0070914,04/22/2024 23:43,Pass,BCP21,ICT1
16A0070915,04/22/2024 23:44,Fail,BCP21,ICT3
16A0070916,04/22/2024 23:45,Fail,BCP21,ICT3
16A0070917,04/22/2024 23:45,Fail,BCP21,ICT3
16A0070918,04/22/2024 23:46,Fail,BCP21,ICT3
16A0070919,04/22/2024 23:47,Pass,BCP21,ICT1
16A0070920,04/22/2024 23:48,Pass,BCP21,ICT1
16A0070921,04/22/2024 23:49,Fail,BCP21,ICT1
16A0070922,04/22/2024 23:50,Fail,BCP21,ICT4
16A0070923,04/22/2024 23:50,Pass,BCP21,ICT4
16A0070924,04/22/2024 23:51,Pass,BCP21,ICT3
16A0070925,04/22/2024 23:52,Fail,BCP21,ICT1
16A0070926,04/22/2024 23:53,Pass,BCP21,ICT4
16A0070927,04/22/2024 23:54,Pass,BCP21,ICT2
16A0070928,04/22/2024 23:55,Pass,BCP21,ICT2
16A0070929,04/22/2024 23:55,Fail,BCP21,ICT3
16A0070930,04/22/2024 23:56,Fail,BCP21,ICT3
16A0070931,04/22/2024 23:57,Fail,BCP21,ICT3
16A0070932,04/22/2024 23:58,Fail,BCP21,ICT1
16A0070933,04/22/2024 23:59,Fail,BCP21,ICT4
16A0070934,04/23/2024 00:00,Pass,BCP21,ICT4
16A0070935,04/23/2024 00:00,Fail,BCP21,ICT4
16A0070936,04/23/2024 00:01,Pass,BCP21,ICT4
16A0070937,04/23/2024 00:02,Pass,BCP21,ICT4
16A0070938,04/23/2024 00:03,Fail,BCP21,ICT1
16A0070939,04/23/2024 00:04,Pass,BCP21,ICT1
16A0070940,04/23/2024 00:05,Fail,BCP21,ICT1
16A0070941,04/23/2024 00:05,Fail,BCP21,ICT4
16A0070942,04/23/2024 00:06,Pass,BCP21,ICT3
16A0070943,04/23/2024 00:07,Fail,BCP21,ICT3
16A0070944,04/23/2024 00:08,Fail,BCP21,ICT2
16A0070945,04/23/2024 00:09,Pass,BCP21,ICT4
16A0070946,04/23/2024 00:10,Pass,BCP21,ICT4
16A0070947,04/23/2024 00:10,Pass,BCP21,ICT4
16A0070948,04/23/2024 00:11,Fail,BCP21,ICT4
16A0070949,04/23/2024 00:12,Fail,BCP21,ICT1
16A0070950,04/23/2024 00:13,Pass,BCP21,ICT3
16A0070951,04/23/2024 00:14,Pass,BCP21,ICT2
16A0070952,04/23/2024 00:15,Fail,BCP21,ICT4
16A0070953,04/23/2024 00:15,Fail,BCP21,ICT4
16A0070954,04/23/2024 00:16,Pass,BCP21,ICT2
16A0070955,04/23/2024 00:17,Fail,BCP21,ICT2
16A0070956,04/23/2024 00:18,Pass,BCP21,ICT4
16A0070957,04/23/2024 00:19,Fail,BCP21,ICT4
16A0070958,04/23/2024 00:20,Fail,BCP21,ICT3
16A0070959,04/23/2024 00:20,Pass,BCP21,ICT1
16A0070960,04/23/2024 00:21,Fail,BCP21,ICT2
16A0070961,04/23/2024 00:22,Fail,BCP21,ICT2
16A0070962,04/23/2024 00:23,Fail,BCP21,ICT3
16A0070963,04/23/2024 00:24,Pass,BCP21,ICT2
16A0070964,04/23/2024 00:25,Fail,BCP21,ICT2
16A0070965,04/23/2024 00:25,Pass,BCP21,ICT1
16A0070966,04/23/2024 00:26,Pass,BCP21,ICT4
16A0070967,04/23/2024 00:27,Fail,BCP21,ICT1
16A0070968,04/23/2024 00:28,Pass,BCP21,ICT1
16A0070969,04/23/2024 00:29,Pass,BCP21,ICT3
16A0070970,04/23/2024 00:30,Pass,BCP21,ICT3
16A0070971,04/23/2024 00:30,Pass,BCP21,ICT4
16A0070972,04/23/2024 00:31,Pass,BCP21,ICT4
16A0070973,04/23/2024 00:32,Fail,BCP21,ICT4
16A0070974,04/23/2024 00:33,Pass,BCP21,ICT2
16A0070975,04/23/2024 00:34,Fail,BCP21,ICT2
16A0070976,04/23/2024 00:35,Fail,BCP21,ICT2
16A0070977,04/23/2024 00:35,Pass,BCP21,ICT1
16A0070978,04/23/2024 00:36,Fail,BCP21,ICT4
16A0070979,04/23/2024 00:37,Fail,BCP21,ICT3
16A0070980,04/23/2024 00:38,Fail,BCP21,ICT2
16A0070981,04/23/2024 00:39,Pass,BCP21,ICT1
16A0070982,04/23/2024 00:40,Fail,BCP21,ICT4
16A0070983,04/23/2024 00:40,Fail,BCP21,ICT1
16A0070984,04/23/2024 00:41,Pass,BCP21,ICT2
16A0070985,04/23/2024 00:42,Pass,BCP21,ICT4
16A0070986,04/23/2024 00:43,Fail,BCP21,ICT1
16A0070987,04/23/2024 00:44,Fail,BCP21,ICT3
16A0070988,04/23/2024 00:45,Pass,BCP21,ICT2
16A0070989,04/23/2024 00:45,Fail,BCP21,ICT3
16A0070990,04/23/2024 00:46,Fail,BCP21,ICT4
16A0070991,04/23/2024 00:47,Fail,BCP21,ICT4
16A0070992,04/23/2024 00:48,Fail,BCP21,ICT1
16A0070993,04/23/2024 00:49,Fail,BCP21,ICT2
16A0070994,04/23/2024 00:50,Pass,BCP21,ICT3
16A0070995,04/23/2024 00:50,Fail,BCP21,ICT4
16A0070996,04/23/2024 00:51,Pass,BCP21,ICT3
16A0070997,04/23/2024 00:52,Fail,BCP21,ICT3
16A0070998,04/23/2024 00:53,Pass,BCP21,ICT4
16A0070999,04/23/2024 00:54,Fail,BCP21,ICT1
16A0071000,04/23/2024 00:55,Pass,BCP21,ICT2
16A0071001,04/23/2024 00:55,Fail,BCP21,ICT2
16A0071002,04/23/2024 00:56,Pass,BCP21,ICT2
16A0071003,04/23/2024 00:57,Pass,BCP21,ICT3
16A0071004,04/23/2024 00:58,Pass,BCP21,ICT4
16A0071005,04/23/2024 00:59,Fail,BCP21,ICT1
16A0071006,04/23/2024 01:00,Fail,BCP21,ICT4
16A0071007,04/23/2024 01:00,Pass,BCP21,ICT1
16A0071008,04/23/2024 01:01,Pass,BCP21,ICT4
16A0071009,04/23/2024 01:02,Pass,BCP21,ICT2
16A0071010,04/23/2024 01:03,Fail,BCP21,ICT1
16A0071011,04/23/2024 01:04,Pass,BCP21,ICT2
16A0071012,04/23/2024 01:05,Fail,BCP21,ICT4
16A0071013,04/23/2024 01:05,Pass,BCP21,ICT4
16A0071014,04/23/2024 01:06,Pass,BCP21,ICT1
16A0071015,04/23/2024 01:07,Fail,BCP21,ICT2
16A0071016,04/23/2024 01:08,Pass,BCP21,ICT4
16A0071017,04/23/2024 01:09,Fail,BCP21,ICT4
16A0071018,04/23/2024 01:10,Pass,BCP21,ICT3
16A0071019,04/23/2024 01:10,Fail,BCP21,ICT4
16A0071020,04/23/2024 01:11,Fail,BCP21,ICT4
16A0071021,04/23/2024 01:12,Fail,BCP21,ICT4
16A0071022,04/23/2024 01:13,Fail,BCP21,ICT2
16A0071023,04/23/2024 01:14,Fail,BCP21,ICT3
16A0071024,04/23/2024 01:15,Pass,BCP21,ICT4
16A0071025,04/23/2024 01:15,Pass,BCP21,ICT1
16A0071026,04/23/2024 01:16,Pass,BCP21,ICT3
16A0071027,04/23/2024 01:17,Pass,BCP21,ICT1
16A0071028,04/23/2024 01:18,Fail,BCP21,ICT4
16A0071029,04/23/2024 01:19,Pass,BCP21,ICT3
16A0071030,04/23/2024 01:20,Fail,BCP21,ICT4
16A0071031,04/23/2024 01:20,Fail,BCP21,ICT2
16A0071032,04/23/2024 01:21,Fail,BCP21,ICT3
16A0071033,04/23/2024 01:22,Pass,BCP21,ICT1
16A0071034,04/23/2024 01:23,Pass,BCP21,ICT2
16A0071035,04/23/2024 01:24,Pass,BCP21,ICT4
16A0071036,04/23/2024 01:25,Pass,BCP21,ICT1
16A0071037,04/23/2024 01:25,Fail,BCP21,ICT4
16A0071038,04/23/2024 01:26,Pass,BCP21,ICT1
16A0071039,04/23/2024 01:27,Fail,BCP21,ICT2
16A0071040,04/23/2024 01:28,Pass,BCP21,ICT1
16A0071041,04/23/2024 01:29,Pass,BCP21,ICT4
16A0071042,04/23/2024 01:30,Fail,BCP21,ICT2
16A0071043,04/23/2024 01:30,Fail,BCP21,ICT1
16A0071044,04/23/2024 01:31,Fail,BCP21,ICT1
16A0071045,04/23/2024 01:32,Pass,BCP21,ICT2
16A0071046,04/23/2024 01:33,Pass,BCP21,ICT2
16A0071047,04/23/2024 01:34,Fail,BCP21,ICT1
16A0071048,04/23/2024 01:35,Pass,BCP21,ICT2
16A0071049,04/23/2024 01:35,Fail,BCP21,ICT1
16A0071050,04/23/2024 01:36,Fail,BCP21,ICT4
16A0071051,04/23/2024 01:37,Fail,BCP21,ICT3
16A0071052,04/23/2024 01:38,Fail,BCP21,ICT2
16A0071053,04/23/2024 01:39,Pass,BCP21,ICT3
16A0071054,04/23/2024 01:40,Fail,BCP21,ICT3
16A0071055,04/23/2024 01:40,Pass,BCP21,ICT1
16A0071056,04/23/2024 01:41,Pass,BCP21,ICT1
16A0071057,04/23/2024 01:42,Pass,BCP21,ICT4
16A0071058,04/23/2024 01:43,Fail,BCP21,ICT1
16A0071059,04/23/2024 01:44,Pass,BCP21,ICT4
16A0071060,04/23/2024 01:45,Fail,BCP21,ICT2
16A0071061,04/23/2024 01:45,Pass,BCP21,ICT1
16A0071062,04/23/2024 01:46,Pass,BCP21,ICT3
16A0071063,04/23/2024 01:47,Fail,BCP21,ICT2
16A0071064,04/23/2024 01:48,Pass,BCP21,ICT4
16A0071065,04/23/2024 01:49,Fail,BCP21,ICT4
16A0071066,04/23/2024 01:50,Fail,BCP21,ICT3
16A0071067,04/23/2024 01:50,Fail,BCP21,ICT4
16A0071068,04/23/2024 01:51,Fail,BCP21,ICT3
16A0071069,04/23/2024 01:52,Pass,BCP21,ICT1
16A0071070,04/23/2024 01:53,Pass,BCP21,ICT2
16A0071071,04/23/2024 01:54,Fail,BCP21,ICT4
16A0071072,04/23/2024 01:55,Pass,BCP21,ICT2
16A0071073,04/23/2024 01:55,Pass,BCP21,ICT3
16A0071074,04/23/2024 01:56,Pass,BCP21,ICT1
16A0071075,04/23/2024 01:57,Pass,BCP21,ICT4
16A0071076,04/23/2024 01:58,Fail,BCP21,ICT3
16A0071077,04/23/2024 01:59,Fail,BCP21,ICT3
16A0071078,04/23/2024 02:00,Pass,BCP21,ICT1
16A0071079,04/23/2024 02:00,Pass,BCP21,ICT2
16A0071080,04/23/2024 02:01,Fail,BCP21,ICT3
16A0071081,04/23/2024 02:02,Pass,BCP21,ICT3
16A0071082,04/23/2024 02:03,Fail,BCP21,ICT4
16A0071083,04/23/2024 02:04,Pass,BCP21,ICT3
16A0071084,04/23/2024 02:05,Fail,BCP21,ICT2
16A0071085,04/23/2024 02:05,Fail,BCP21,ICT2
16A0071086,04/23/2024 02:06,Fail,BCP21,ICT2
16A0071087,04/23/2024 02:07,Fail,BCP21,ICT2
16A0071088,04/23/2024 02:08,Pass,BCP21,ICT1
16A0071089,04/23/2024 02:09,Fail,BCP21,ICT4
16A0071090,04/23/2024 02:10,Pass,BCP21,ICT3
16A0071091,04/23/2024 02:10,Pass,BCP21,ICT3
16A0071092,04/23/2024 02:11,Fail,BCP21,ICT2
16A0071093,04/23/2024 02:12,Fail,BCP21,ICT4
16A0071094,04/23/2024 02:13,Pass,BCP21,ICT2
16A0071095,04/23/2024 02:14,Pass,BCP21,ICT4
16A0071096,04/23/2024 02:15,Fail,BCP21,ICT3
16A0071097,04/23/2024 02:15,Fail,BCP21,ICT2
16A0071098,04/23/2024 02:16,Fail,BCP21,ICT3
16A0071099,04/23/2024 02:17,Pass,BCP21,ICT4
16A0071100,04/23/2024 02:18,Pass,BCP21,ICT2
16A0071101,04/23/2024 02:19,Fail,BCP21,ICT1
16A0071102,04/23/2024 02:20,Pass,BCP21,ICT4
16A0071103,04/23/2024 02:20,Pass,BCP21,ICT4
16A0071104,04/23/2024 02:21,Fail,BCP21,ICT3
16A0071105,04/23/2024 02:22,Pass,BCP21,ICT1
16A0071106,04/23/2024 02:23,Pass,BCP21,ICT3
16A0071107,04/23/2024 02:24,Fail,BCP21,ICT3
16A0071108,04/23/2024 02:25,Pass,BCP21,ICT4
16A0071109,04/23/2024 02:25,Pass,BCP21,ICT4
16A0071110,04/23/2024 02:26,Pass,BCP21,ICT4
16A0071111,04/23/2024 02:27,Fail,BCP21,ICT2
16A0071112,04/23/2024 02:28,Fail,BCP21,ICT2
16A0071113,04/23/2024 02:29,Fail,BCP21,ICT1
16A0071114,04/23/2024 02:30,Fail,BCP21,ICT4
16A0071115,04/23/2024 02:30,Pass,BCP21,ICT1
16A0071116,04/23/2024 02:31,Pass,BCP21,ICT1
16A0071117,04/23/2024 02:32,Fail,BCP21,ICT1
16A0071118,04/23/2024 02:33,Pass,BCP21,ICT3
16A0071119,04/23/2024 02:34,Fail,BCP21,ICT3
16A0071120,04/23/2024 02:35,Pass,BCP21,ICT2
16A0071121,04/23/2024 02:35,Pass,BCP21,ICT2
16A0071122,04/23/2024 02:36,Fail,BCP21,ICT1
16A0071123,04/23/2024 02:37,Pass,BCP21,ICT3
16A0071124,04/23/2024 02:38,Pass,BCP21,ICT2
16A0071125,04/23/2024 02:39,Fail,BCP21,ICT4
16A0071126,04/23/2024 02:40,Fail,BCP21,ICT1
16A0071127,04/23/2024 02:40,Pass,BCP21,ICT1
16A0071128,04/23/2024 02:41,Fail,BCP21,ICT3
16A0071129,04/23/2024 02:42,Pass,BCP21,ICT1
16A0071130,04/23/2024 02:43,Fail,BCP21,ICT1
16A0071131,04/23/2024 02:44,Pass,BCP21,ICT1
16A0071132,04/23/2024 02:45,Pass,BCP21,ICT1
16A0071133,04/23/2024 02:45,Pass,BCP21,ICT4
16A0071134,04/23/2024 02:46,Pass,BCP21,ICT2
16A0071135,04/23/2024 02:47,Pass,BCP21,ICT3
16A0071136,04/23/2024 02:48,Pass,BCP21,ICT4
16A0071137,04/23/2024 02:49,Fail,BCP21,ICT1
16A0071138,04/23/2024 02:50,Pass,BCP21,ICT4
16A0071139,04/23/2024 02:50,Fail,BCP21,ICT3
16A0071140,04/23/2024 02:51,Fail,BCP21,ICT1
16A0071141,04/23/2024 02:52,Fail,BCP21,ICT4
16A0071142,04/23/2024 02:53,Pass,BCP21,ICT4
16A0071143,04/23/2024 02:54,Fail,BCP21,ICT2
16A0071144,04/23/2024 02:55,Pass,BCP21,ICT4
16A0071145,04/23/2024 02:55,Pass,BCP21,ICT3
16A0071146,04/23/2024 02:56,Pass,BCP21,ICT1
16A0071147,04/23/2024 02:57,Pass,BCP21,ICT3
16A0071148,04/23/2024 02:58,Pass,BCP21,ICT1
16A0071149,04/23/2024 02:59,Fail,BCP21,ICT1
16A0071150,04/23/2024 03:00,Fail,BCP21,ICT3
16A0071151,04/23/2024 03:00,Fail,BCP21,ICT2
16A0071152,04/23/2024 03:01,Pass,BCP21,ICT1
16A0071153,04/23/2024 03:02,Fail,BCP21,ICT1
16A0071154,04/23/2024 03:03,Fail,BCP21,ICT3
16A0071155,04/23/2024 03:04,Fail,BCP21,ICT4
16A0071156,04/23/2024 03:05,Fail,BCP21,ICT2
16A0071157,04/23/2024 03:05,Pass,BCP21,ICT3
16A0071158,04/23/2024 03:06,Pass,BCP21,ICT4
16A0071159,04/23/2024 03:07,Fail,BCP21,ICT2
16A0071160,04/23/2024 03:08,Fail,BCP21,ICT1
16A0071161,04/23/2024 03:09,Fail,BCP21,ICT3
16A0071162,04/23/2024 03:10,Pass,BCP21,ICT3
16A0071163,04/23/2024 03:10,Pass,BCP21,ICT2
16A0071164,04/23/2024 03:11,Pass,BCP21,ICT4
16A0071165,04/23/2024 03:12,Fail,BCP21,ICT1
16A0071166,04/23/2024 03:13,Fail,BCP21,ICT4
16A0071167,04/23/2024 03:14,Pass,BCP21,ICT2
16A0071168,04/23/2024 03:15,Fail,BCP21,ICT1
16A0071169,04/23/2024 03:15,Fail,BCP21,ICT1
16A0071170,04/23/2024 03:16,Fail,BCP21,ICT3
16A0071171,04/23/2024 03:17,Fail,BCP21,ICT3
16A0071172,04/23/2024 03:18,Pass,BCP21,ICT1
16A0071173,04/23/2024 03:19,Fail,BCP21,ICT2
16A0071174,04/23/2024 03:20,Pass,BCP21,ICT2
16A0071175,04/23/2024 03:20,Fail,BCP21,ICT1
16A0071176,04/23/2024 03:21,Fail,BCP21,ICT2
16A0071177,04/23/2024 03:22,Pass,BCP21,ICT3
16A0071178,04/23/2024 03:23,Fail,BCP21,ICT4
16A0071179,04/23/2024 03:24,Pass,BCP21,ICT1
16A0071180,04/23/2024 03:25,Pass,BCP21,ICT4
16A0071181,04/23/2024 03:25,Pass,BCP21,ICT2
16A0071182,04/23/2024 03:26,Pass,BCP21,ICT4
16A0071183,04/23/2024 03:27,Fail,BCP21,ICT3
16A0071184,04/23/2024 03:28,Fail,BCP21,ICT1
16A0071185,04/23/2024 03:29,Fail,BCP21,ICT2
16A0071186,04/23/2024 03:30,Pass,BCP21,ICT2
16A0071187,04/23/2024 03:30,Pass,BCP21,ICT3
16A0071188,04/23/2024 03:31,Fail,BCP21,ICT3
16A0071189,04/23/2024 03:32,Pass,BCP21,ICT1
16A0071190,04/23/2024 03:33,Fail,BCP21,ICT4
16A0071191,04/23/2024 03:34,Fail,BCP21,ICT1
16A0071192,04/23/2024 03:35,Pass,BCP21,ICT1
16A0071193,04/23/2024 03:35,Fail,BCP21,ICT3
16A0071194,04/23/2024 03:36,Pass,BCP21,ICT1
16A0071195,04/23/2024 03:37,Fail,BCP21,ICT4
16A0071196,04/23/2024 03:38,Pass,BCP21,ICT1
16A0071197,04/23/2024 03:39,Pass,BCP21,ICT3
16A0071198,04/23/2024 03:40,Pass,BCP21,ICT3
16A0071199,04/23/2024 03:40,Fail,BCP21,ICT4
16A0071200,04/23/2024 03:41,Fail,BCP21,ICT2
16A0071201,04/23/2024 03:42,Fail,BCP21,ICT4
16A0071202,04/23/2024 03:43,Pass,BCP21,ICT3
16A0071203,04/23/2024 03:44,Pass,BCP21,ICT4
16A0071204,04/23/2024 03:45,Pass,BCP21,ICT2
16A0071205,04/23/2024 03:45,Pass,BCP21,ICT3
16A0071206,04/23/2024 03:46,Pass,BCP21,ICT2
16A0071207,04/23/2024 03:47,Fail,BCP21,ICT1
16A0071208,04/23/2024 03:48,Fail,BCP21,ICT1
16A0071209,04/23/2024 03:49,Pass,BCP21,ICT4
16A0071210,04/23/2024 03:50,Pass,BCP21,ICT2
16A0071211,04/23/2024 03:50,Pass,BCP21,ICT3
16A0071212,04/23/2024 03:51,Pass,BCP21,ICT2
16A0071213,04/23/2024 03:52,Pass,BCP21,ICT3
16A0071214,04/23/2024 03:53,Fail,BCP21,ICT4
16A0071215,04/23/2024 03:54,Fail,BCP21,ICT1
16A0071216,04/23/2024 03:55,Pass,BCP21,ICT1
16A0071217,04/23/2024 03:55,Fail,BCP21,ICT3
16A0071218,04/23/2024 03:56,Fail,BCP21,ICT4
16A0071219,04/23/2024 03:57,Fail,BCP21,ICT1
16A0071220,04/23/2024 03:58,Pass,BCP21,ICT1
16A0071221,04/23/2024 03:59,Fail,BCP21,ICT4
16A0071222,04/23/2024 04:00,Pass,BCP21,ICT2
16A0071223,04/23/2024 04:00,Fail,BCP21,ICT3
16A0071224,04/23/2024 04:01,Pass,BCP21,ICT1
16A0071225,04/23/2024 04:02,Fail,BCP21,ICT2
16A0071226,04/23/2024 04:03,Fail,BCP21,ICT3
16A0071227,04/23/2024 04:04,Pass,BCP21,ICT3
16A0071228,04/23/2024 04:05,Fail,BCP21,ICT2
16A0071229,04/23/2024 04:05,Fail,BCP21,ICT1
16A0071230,04/23/2024 04:06,Pass,BCP21,ICT4
16A0071231,04/23/2024 04:07,Fail,BCP21,ICT1
16A0071232,04/23/2024 04:08,Fail,BCP21,ICT1
16A0071233,04/23/2024 04:09,Fail,BCP21,ICT2
16A0071234,04/23/2024 04:10,Fail,BCP21,ICT4
16A0071235,04/23/2024 04:10,Pass,BCP21,ICT3
16A0071236,04/23/2024 04:11,Fail,BCP21,ICT1
16A0071237,04/23/2024 04:12,Pass,BCP21,ICT3
16A0071238,04/23/2024 04:13,Fail,BCP21,ICT3
16A0071239,04/23/2024 04:14,Pass,BCP21,ICT1
16A0071240,04/23/2024 04:15,Fail,BCP21,ICT3
16A0071241,04/23/2024 04:15,Pass,BCP21,ICT2
16A0071242,04/23/2024 04:16,Pass,BCP21,ICT4
16A0071243,04/23/2024 04:17,Fail,BCP21,ICT1
16A0071244,04/23/2024 04:18,Fail,BCP21,ICT1
16A0071245,04/23/2024 04:19,Fail,BCP21,ICT3
16A0071246,04/23/2024 04:20,Fail,BCP21,ICT2
16A0071247,04/23/2024 04:20,Pass,BCP21,ICT3
16A0071248,04/23/2024 04:21,Pass,BCP21,ICT4
16A0071249,04/23/2024 04:22,Fail,BCP21,ICT3
16A0071250,04/23/2024 04:23,Pass,BCP21,ICT1
16A0071251,04/23/2024 04:24,Fail,BCP21,ICT4
16A0071252,04/23/2024 04:25,Fail,BCP21,ICT2
16A0071253,04/23/2024 04:25,Fail,BCP21,ICT4
16A0071254,04/23/2024 04:26,Pass,BCP21,ICT2
16A0071255,04/23/2024 04:27,Fail,BCP21,ICT1
16A0071256,04/23/2024 04:28,Pass,BCP21,ICT3
16A0071257,04/23/2024 04:29,Pass,BCP21,ICT2
16A0071258,04/23/2024 04:30,Fail,BCP21,ICT4
16A0071259,04/23/2024 04:30,Pass,BCP21,ICT2
16A0071260,04/23/2024 04:31,Pass,BCP21,ICT2
16A0071261,04/23/2024 04:32,Pass,BCP21,ICT3
16A0071262,04/23/2024 04:33,Pass,BCP21,ICT4
16A0071263,04/23/2024 04:34,Fail,BCP21,ICT3
16A0071264,04/23/2024 04:35,Pass,BCP21,ICT2
16A0071265,04/23/2024 04:35,Pass,BCP21,ICT2
16A0071266,04/23/2024 04:36,Pass,BCP21,ICT3
